name,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Grand Total,U-5,E-2C,CW-1,CW-2,Year,latitude,longitude
Brazil,194,3632,28,2462,743634,245,0,0,570,4102,0,5091,110,0,13,30,0,1,0,14408,484,0,112,262,1,1161,48,0,1614,0,0,11,79,,53,876,945,13429,826,497,84,11,8,1831,2215,235,6,0,0,1,0,0,0,0,0,0,0,553,112,129,905,0,55,69,60,0,0,102,48,0,0,0,0,5,0,0,4,0,0,3,1,14,2,0,0,0,801371,0,0,,,2011,-14.235004,-51.92528
Chile,37,1242,4,408,59985,681,0,0,97,1037,0,415,0,0,24,15,0,1,0,1548,302,0,46,99,1,288,10,0,199,247,0,22,66,,22,313,108,2308,309,66,3,1,0,170,247,9,2,0,0,0,0,0,0,0,0,0,0,24,5,7,56,0,2,13,1,0,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,70479,0,0,,,2011,-35.675147,-71.542969
Colombia,101,3851,21,809,211321,347,0,0,559,1744,0,113,0,0,52,116,0,3,0,4839,224,0,60,32,0,690,44,0,934,0,0,0,0,,20,494,148,4501,304,982,369,21,13,393,486,139,4,0,0,0,0,0,0,0,0,0,0,107,36,51,600,0,14,21,1,0,0,93,17,0,0,0,0,6,0,0,2,0,0,1,1,14,2,0,0,0,234700,0,0,,,2011,4.570868,-74.297333
Ecuador,71,769,5,149,72557,79,0,0,259,410,0,143,1,0,2,19,0,0,0,1087,46,0,22,73,0,220,25,0,197,0,0,3,10,,1,106,101,1936,58,148,28,3,2,68,102,25,0,0,0,0,0,0,0,0,0,0,0,15,2,10,50,0,17,2,0,0,0,16,7,0,0,0,0,3,0,0,0,0,0,1,1,101,0,0,0,0,78950,0,0,,,2011,-1.831239,-78.183406
Guyana,2,55,0,15,4967,1156,0,0,260,694,0,14,0,0,0,0,0,0,0,86,4,0,3,0,0,59,0,0,26,0,0,0,0,,0,15,1,21,4,70,15,2,0,2,9,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7495,0,0,,,2011,4.860416,-58.93018
Paraguay,20,345,3,116,6140,10,0,0,64,19,0,279,0,0,0,0,0,0,0,225,5,0,31,103,0,73,10,0,33,0,0,0,0,,0,18,9,293,12,19,2,0,0,6,12,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7862,0,0,,,2011,-23.442503,-58.443832
Peru,103,695,15,1126,44454,11267,0,0,1735,2961,0,121,1,0,2,6,0,0,0,1016,42,0,26,54,0,480,87,0,457,0,0,809,48,,3,171,92,3873,82,364,86,10,4,109,123,62,0,0,0,0,0,0,0,0,0,0,0,18,1,8,100,0,134,2,1,0,0,58,14,0,0,0,0,2,0,0,2,0,0,0,1,25,0,0,0,0,70850,0,0,,,2011,-9.189967,-75.015152
Suriname,30,89,0,0,2766,8,0,0,12,30,0,84,0,0,5,0,0,0,0,27,0,0,4,37,0,13,0,0,4,0,0,0,0,,0,2,0,35,2,2,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3156,0,0,,,2011,3.919305,-56.027783
Uruguay,36,386,3,211,12755,2891,0,0,7,196,0,31,0,0,0,5,0,0,0,147,19,0,15,60,0,162,5,0,77,0,0,38,0,,1,30,9,196,24,8,0,0,0,35,40,1,0,0,0,0,0,0,0,0,0,0,0,18,0,6,15,0,1,4,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17443,0,0,,,2011,-32.522779,-55.765835
Venezuela,121,187,3,2462,182747,238,0,0,110,576,0,5,0,0,4,110,0,1,0,4896,294,0,63,76,0,193,6,0,910,0,0,0,0,,17,815,137,603,58,71,15,3,2,850,1484,51,6,0,0,0,0,0,0,0,0,0,0,106,44,57,898,0,7,176,0,0,0,20,10,0,0,0,0,7,0,0,0,0,0,2,1,0,0,0,0,0,198442,0,0,,,2011,6.42375,-66.58973
Algeria,50,433,0,589,5472,31,0,0,14,2,0,0,53,0,1,0,0,0,0,184,5,0,40,64,0,64,0,0,8,0,0,0,0,,1,5,16,222,11,53,0,1,0,20,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7364,0,0,0,0,2012,28.033886,1.659626
Angola,77,169,1,10,5505,636,0,0,23,164,0,0,0,0,0,0,0,0,0,706,39,0,49,109,0,21,1,0,6,0,0,0,0,,18,5,5,49,10,0,0,0,0,61,103,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7778,0,0,0,0,2012,-11.202692,17.873887
Benin,41,109,0,6,1204,9,0,0,5,0,0,4,2,0,0,0,0,0,0,234,2,0,28,60,0,48,0,0,10,0,0,0,0,,0,2,6,29,5,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821,0,0,0,0,2012,9.30769,2.315834
Botswana,16,88,0,0,921,2,0,0,42,12,0,0,0,0,0,0,0,1,0,64,5,0,6,17,0,30,0,0,14,0,0,0,0,,1,3,3,71,0,2,3,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,0,0,0,2012,-22.328474,24.684866
Burkina Faso,24,109,3,3,1569,4,0,0,6,0,0,66,0,0,0,0,0,0,0,520,2,0,24,50,0,77,7,0,11,0,0,0,0,,0,4,3,79,4,8,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2588,0,0,0,0,2012,12.238333,-1.561593
Burundi,25,59,0,1,715,3,0,0,5,0,0,0,0,0,0,0,0,0,0,125,0,0,8,57,0,85,1,0,2,0,0,0,0,,0,0,10,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,0,0,0,0,2012,-3.373056,29.918886
Cameroon,54,253,5,9,5515,33,0,0,6,8,0,11,2,0,0,3,0,0,0,700,16,0,27,165,0,193,0,0,72,0,0,0,0,,3,15,6,151,4,85,4,0,0,19,14,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7403,0,0,0,0,2012,7.369722,12.354722
Cape Verde,7,47,1,1,1738,2,0,0,0,47,0,8,0,0,0,0,0,0,0,58,0,0,4,16,0,7,0,0,0,0,0,0,0,,0,0,0,31,0,51,20,0,0,1,2,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,2012,16.002082,-24.013197
Central African Republic,40,37,0,0,120,0,0,0,1,0,0,2,0,0,0,0,0,0,0,17,0,0,4,35,0,6,0,0,0,0,0,0,0,,0,0,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,2012,6.611111,20.939444
Chad,32,49,1,4,333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,4,0,26,47,0,32,1,0,2,0,0,0,0,,1,0,0,51,5,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,2012,15.454166,18.732207
Comoros,9,2,1,1,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,23,0,10,0,0,0,0,0,0,0,,0,0,0,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,2012,-11.875001,43.872219
Cote d'Ivoire,22,154,2,9,3391,6,0,0,20,4,0,5,0,0,0,0,0,0,0,533,5,0,39,72,0,125,6,0,24,0,0,0,0,,0,11,8,96,20,42,7,1,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4622,0,0,0,0,2012,7.539989,-5.54708
Djibouti,22,88,0,1,355,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,9,22,0,14,0,0,0,0,0,0,0,,0,0,0,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,2012,11.825138,42.590275
Egypt,224,1860,26,187,56887,115,0,0,21,820,0,10,50,0,0,28,0,0,0,1369,217,0,52,186,0,198,2,0,273,0,0,10,0,,8,249,45,1488,443,252,6,7,1,186,275,206,0,0,0,0,0,0,0,0,0,0,0,18,16,11,5,0,5,0,0,0,0,31,35,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,65831,0,0,0,0,2012,26.820553,30.802498
Equatorial Guinea,18,50,36,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,16,54,0,7,15,0,2,0,0,0,0,,10,1,0,11,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,0,0,0,0,2012,1.650801,10.267895
Eritrea,6,11,18,123,525,52,0,0,0,0,0,0,2,0,0,0,0,0,0,118,1,0,3,6,0,11,0,0,3,0,0,0,0,,0,1,0,10,1,36,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,0,0,0,2012,15.179384,39.782334
Ethiopia,40,170,14,156,9037,23,0,0,147,0,0,12,710,0,2,3,0,0,0,858,61,0,43,45,0,355,5,0,49,0,0,0,0,,1,30,10,168,33,453,19,4,0,7,7,11,0,0,0,0,0,0,0,0,0,0,0,4,1,0,92,0,89,0,0,0,0,9,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12674,0,0,0,0,2012,9.145,40.489673
Gabon,23,115,3,0,804,109,0,0,2,0,0,0,5,0,0,0,0,0,0,139,0,0,14,39,0,20,0,0,7,0,0,0,0,,1,2,1,15,0,0,0,0,0,6,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,0,0,0,0,2012,-0.803689,11.609444
"Gambia, The",2,73,0,1,851,3,0,0,3,0,0,1,3,0,0,0,0,0,0,134,0,0,8,63,0,71,1,0,2,0,0,0,0,,0,0,2,21,1,27,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,0,0,2012,13.443182,-15.310139
Ghana,20,438,2,23,11926,41,0,0,46,150,0,5,1,0,0,0,0,0,0,1155,69,0,25,140,0,179,4,0,153,0,0,0,1,,0,91,103,481,36,323,38,7,3,17,8,24,0,0,0,0,0,0,0,0,0,1,0,4,2,0,15,0,33,0,0,0,0,67,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15651,0,0,0,0,2012,7.946527,-1.023194
Guinea,21,31,0,85,1203,12,0,0,2,1,0,0,1,0,0,0,0,0,0,23,0,0,17,45,0,23,0,0,4,0,0,0,0,,0,1,2,24,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,0,0,0,0,2012,9.945587,-9.696645
Guinea-Bissau,2,8,0,1,66,1,0,0,2,0,0,1,0,0,0,0,0,0,0,5,0,0,2,35,0,12,0,0,0,0,0,0,0,,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,2012,11.803749,-15.180413
Kenya,70,826,8,66,11001,14,0,0,22,169,0,4,2,0,0,2,0,0,0,1018,41,0,35,265,0,516,14,0,248,0,0,0,0,,5,62,10,380,29,78,16,1,1,19,18,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,75,0,5,1,0,0,0,43,12,0,0,0,0,1,0,0,3,0,0,2,0,2,0,0,0,0,15111,0,0,0,0,2012,-0.023559,37.906193
Lesotho,10,25,0,1,200,2,0,0,4,0,0,1,0,0,0,0,0,0,0,20,3,0,6,25,0,11,0,0,3,0,0,0,0,,0,0,2,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,2012,-29.609988,28.233608
Liberia,38,276,0,26,2337,7,0,0,5,2,0,2,0,0,0,0,0,0,0,117,9,0,22,75,0,52,0,0,4,0,0,0,1,,1,2,1,63,0,83,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3169,0,0,0,0,2012,6.428055,-9.429499
Libya,52,135,0,22,1120,4,0,0,2,0,0,0,11,0,0,0,0,0,0,741,737,0,56,68,0,8,0,0,13,0,0,0,0,,2,17,3,139,52,12,0,0,0,17,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3226,0,0,0,0,2012,26.3351,17.228331
Madagascar,35,22,1,1,623,4,0,0,37,0,1,3,74,0,0,1,0,0,0,67,6,0,34,28,0,121,4,0,17,0,0,0,0,,0,4,0,37,5,4,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,0,2012,-18.766947,46.869107
Malawi,12,86,0,5,840,20,0,0,34,2,0,8,0,0,0,0,0,0,0,64,14,0,8,85,0,51,1,0,2,0,0,0,0,,0,1,13,82,4,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1352,0,0,0,0,2012,-13.254308,34.301525
Mali,23,72,2,37,1499,53,0,0,0,0,0,3,0,0,0,0,0,0,0,149,2,0,1,35,0,70,0,0,6,0,0,0,0,,0,1,6,43,3,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2079,0,0,0,0,2012,17.570692,-3.996166
Mauritania,16,152,0,1,507,0,0,0,1,0,0,2,1,0,0,0,0,0,0,55,0,0,27,39,0,32,0,0,1,0,0,0,0,,0,0,0,61,2,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,0,0,0,0,2012,21.00789,-10.940835
Mauritius,11,25,2,5,1520,75,0,0,12,646,0,3,0,0,0,2,0,1,0,64,5,0,14,17,0,29,2,0,18,0,0,1,0,,0,4,2,40,3,6,0,0,0,9,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2533,0,0,0,0,2012,-20.348404,57.552152
Morocco,61,915,26,70,14567,31,0,0,9,326,0,1,52,0,0,5,0,0,0,660,7,0,46,126,0,68,9,0,70,0,0,0,0,,1,24,21,506,27,160,2,2,0,19,20,7,1,0,0,0,0,0,0,0,0,0,0,6,5,1,20,0,7,3,52,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,17936,0,0,0,0,2012,31.791702,-7.09262
Mozambique,30,122,2,1,951,2,0,0,46,6,0,2,0,0,0,0,0,0,0,56,5,0,12,78,0,75,2,0,2,0,0,0,0,,6,5,9,79,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,0,0,0,0,2012,-18.665695,35.529562
Namibia,15,109,0,8,908,5,0,0,31,37,0,3,1,0,0,1,0,0,0,39,4,0,7,70,0,17,2,0,3,0,0,2,0,,0,0,3,45,7,3,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,0,0,0,2012,-22.95764,18.49041
Niger,40,67,6,16,644,3,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,43,142,0,53,1,0,4,0,0,0,0,,0,3,1,58,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,2012,17.607789,8.081666
Nigeria,197,798,10,150,65123,9771,0,0,59,96,0,84,15,0,0,0,0,1,0,3316,275,0,153,289,0,394,5,0,483,0,0,0,1,,28,150,138,571,88,666,49,8,1,161,237,159,13,0,0,0,0,0,0,0,0,0,0,10,6,1,34,1,228,3,0,0,0,135,32,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,83944,0,0,0,0,2012,9.081999,8.675277
Rwanda,18,143,4,10,1638,1,0,0,11,2,4,72,0,0,0,0,0,0,0,380,10,0,3,25,0,74,5,0,8,0,0,0,0,,0,3,0,85,7,8,2,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,0,0,0,0,2012,-1.940278,29.873888
Sao Tome and Principe,5,15,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11,0,5,1,0,0,0,0,0,0,,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,2012,0.18636,6.613081
Senegal,63,154,7,4,3512,15,0,0,10,0,0,18,15,0,0,0,0,0,0,287,1,0,14,116,1,189,12,0,40,0,0,0,0,,0,15,17,204,8,42,2,0,0,12,10,3,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4824,0,0,0,0,2012,14.497401,-14.452362
Seychelles,4,21,0,12,120,8,0,0,1,27,0,0,1,0,0,0,0,0,0,4,0,0,7,17,0,6,0,0,0,0,0,0,0,,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,2012,-4.679574,55.491977
Sierra Leone,26,39,1,4,1313,98,0,0,9,2,0,2,0,0,0,0,0,0,0,58,0,0,19,28,0,58,4,0,7,0,0,0,0,,0,0,0,39,3,74,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807,0,0,0,0,2012,8.460555,-11.779889
Somalia,0,2,0,3,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,13,13,0,0,0,0,0,0,0,,0,0,0,9,0,28,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,2012,5.152149,46.199616
South Africa,93,699,5,161,50650,121,0,0,111,2282,0,135,7,0,1,5,0,2,0,779,19,0,41,237,1,208,1,0,397,0,1,1122,1301,,9,238,53,1929,73,80,3,2,0,791,464,64,20,0,0,0,0,0,0,0,0,0,0,88,25,29,85,0,91,3,32,0,0,44,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,62516,0,0,0,0,2012,-30.559482,22.937506
Sudan,57,55,83,251,1544,1220,0,0,7,0,0,0,7,0,0,0,0,0,0,138,12,0,60,77,0,82,0,0,15,0,0,0,0,,1,18,6,78,16,28,0,1,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3771,0,0,0,0,2012,12.862807,30.217636
Swaziland,9,19,1,0,371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,1,0,1,44,0,9,2,0,3,0,0,0,0,,0,0,4,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,2012,-26.522503,31.465866
Tanzania,82,361,4,52,4277,23,0,0,8,154,0,17,2,0,0,0,0,0,0,402,30,0,80,194,1,147,2,0,57,0,0,0,0,,0,9,4,224,10,22,4,1,0,4,5,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6208,0,0,0,0,2012,-6.369028,34.888822
Togo,23,76,1,5,1026,22,0,0,4,0,0,0,1,0,0,0,0,0,0,100,0,0,26,73,0,59,2,0,6,0,0,0,0,,0,0,8,37,9,35,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1521,0,0,0,0,2012,8.619543,0.824782
Tunisia,21,414,2,34,4629,9,0,0,7,257,0,0,5,0,0,4,0,0,0,364,9,0,15,57,0,51,1,0,39,0,0,0,0,,2,15,8,346,24,30,1,0,0,13,22,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,6393,0,0,0,0,2012,33.886917,9.537499
Uganda,17,247,6,5,4387,28,0,0,26,0,0,4,16,0,0,0,0,0,0,454,19,0,36,123,0,266,10,0,51,0,0,0,0,,2,11,14,201,22,32,2,2,0,7,10,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,279,1,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6322,0,0,0,0,2012,1.373333,32.290275
Zambia,38,239,4,170,1613,185,0,0,25,17,0,15,0,0,0,0,0,0,0,153,12,0,30,128,0,141,6,0,15,0,0,0,1,,0,3,12,115,16,7,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2955,0,0,0,0,2012,-13.133897,27.849332
Zimbabwe,60,63,6,19,4200,16,0,0,142,0,0,1,178,0,0,1,0,0,0,425,11,0,61,112,0,219,4,0,98,0,0,0,2,,0,28,19,172,15,9,1,0,0,71,17,5,0,0,0,0,0,0,0,0,0,2,0,3,0,1,3,0,15,0,11,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6004,0,0,0,0,2012,-19.015438,29.154857
Afghanistan,113,514,0,1,1365,17,0,0,1,0,0,1,0,0,0,2,0,0,0,181,14,0,31,49,0,71,0,0,14,0,0,0,0,,0,1,13,314,8,157,0,3,0,0,5,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2884,0,0,0,0,2012,33.93911,67.709953
Bahrain,7,228,0,6,2895,381,0,0,0,4,0,0,0,0,0,1,0,0,0,202,12,0,4,25,0,1,0,0,12,0,0,0,0,,0,5,2,99,14,0,0,0,0,8,5,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3963,0,0,0,0,2012,25.930414,50.637772
Bangladesh,24,524,16,49,11353,22,0,0,29,677,0,7,0,0,0,0,0,1,0,1364,251,0,81,155,0,352,9,0,181,0,0,0,0,,1,137,66,297,88,23,0,0,0,33,35,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,83,0,0,0,0,12,0,0,0,0,0,14,0,0,3,0,0,1,4,0,0,0,0,0,15911,0,0,4,8,2012,23.684994,90.356331
Bhutan,1,113,0,0,195,1,0,0,3,0,0,7,0,0,0,1,0,0,0,44,3,0,15,69,0,25,2,0,4,0,0,0,0,,0,0,1,30,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,2012,27.514162,90.433601
Brunei,20,176,0,0,25,5,0,0,0,4,0,10,0,0,0,0,0,0,0,25,3,0,14,38,0,11,0,0,1,0,0,0,0,,0,2,15,26,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,2012,4.535277,114.727669
Burma,45,57,0,509,384,1264,0,0,559,0,0,0,3017,0,0,0,0,0,0,597,11,0,26,50,0,86,1,0,48,0,0,0,0,,2,13,14,136,13,64,3,1,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,16,0,11,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967,0,0,0,0,2012,21.913965,95.956223
